Price,Acreage,Date Posted,Amenities_rating,Floors,days_since_min,Rooms,Distance_to_center
2.55,48,2023-02-21 11:04:00,6.0,2,168,4,9.42882930721009
2.35,48,2023-02-21 11:06:11,6.0,2,168,4,9.42882930721009
4.9,60,2023-02-21 11:22:12,4.5,2,168,6,5.700976069814315
5.8,50,2023-02-21 11:36:01,4.8,2,168,5,6.9247897538086844
6.7,54,2023-02-21 12:37:47,6.0,2,168,7,4.748474415557076
5.5,54,2023-02-21 13:51:50,3.0,2,168,4,7.621127302391137
7.0,55,2023-02-21 15:58:31,6.0,3,168,11,2.4765028745767066
6.6,90,2023-02-21 16:40:25,4.5,2,168,5,10.240431817143143
4.2,29,2023-02-20 16:19:20,6.0,3,167,6,4.064113191301924
4.7,105,2023-02-17 21:36:27,3.3,2,164,4,10.80679302510667
3.0,36,2023-02-17 23:45:27,4.5,2,164,4,10.527530422973213
5.39,60,2023-02-18 07:50:24,2.7,3,165,10,11.50983610643323
7.3,58,2023-02-18 07:53:32,6.0,3,165,7,2.658622762796627
7.86,55,2023-02-18 10:30:51,4.2,3,165,7,10.527530422973213
5.5,55,2023-02-18 10:41:13,3.3,2,165,8,3.1355309029100744
6.0,90,2023-02-18 12:18:24,6.0,2,165,5,6.9247897538086844
7.1,64,2023-02-18 12:24:03,1.5,3,165,10,6.9247897538086844
5.25,76,2023-02-18 13:49:39,3.0,2,165,4,6.588378286482613
12.3,100,2023-02-18 17:03:45,6.0,2,165,5,5.403038358733376
4.7,37,2023-02-18 22:20:23,4.8,2,165,6,6.9247897538086844
4.2,40,2023-02-19 09:27:29,4.8,2,166,5,7.621127302391137
3.7,68,2023-02-19 11:46:09,2.7,1,166,4,10.240431817143143
4.8,35,2023-02-19 12:52:19,4.2,4,166,6,6.9247897538086844
4.3,39,2023-02-20 13:09:27,4.8,1,167,4,5.609554429497919
8.6,103,2023-02-20 13:24:15,2.7,2,167,6,6.9247897538086844
2.8,35,2023-02-20 13:34:00,1.5,2,167,6,6.9247897538086844
6.5,66,2023-02-20 14:31:28,3.0,3,167,7,6.9247897538086844
5.3,48,2023-02-17 11:23:30,3.0,1,164,3,4.7315065802375775
7.3,58,2023-02-15 12:39:01,6.0,2,162,4,2.884440800880025
5.3,26,2023-02-15 12:43:03,4.8,2,162,7,3.309266396885421
6.1,48,2023-02-15 19:41:03,1.5,2,162,12,4.083144013677751
5.9,50,2023-02-15 21:46:50,3.3,3,162,7,5.5862517112339924
4.5,45,2023-02-15 22:18:27,1.5,2,162,4,6.9247897538086844
3.5,36,2023-02-16 08:31:38,4.2,2,163,4,5.609554429497919
5.75,53,2023-02-16 09:48:14,6.0,3,163,5,5.609554429497919
3.1,36,2023-02-16 11:31:34,4.8,3,163,5,6.9247897538086844
6.1,48,2023-02-16 14:49:37,3.3,2,163,12,4.083144013677751
4.6,25,2023-02-16 14:52:04,4.5,4,163,5,4.09885838222961
9.1,55,2023-02-16 15:47:41,4.5,1,163,2,10.527530422973213
11.4,73,2023-02-16 20:48:26,3.3,2,163,5,4.450579777388754
4.4,34,2023-02-16 21:15:04,6.0,3,163,6,6.9247897538086844
5.7,48,2023-02-17 00:20:06,2.7,2,163,4,5.204464978347499
3.9,26,2023-02-17 06:04:17,6.0,3,163,4,5.079756661107042
7.5,64,2023-02-17 07:46:21,1.5,2,164,4,6.9247897538086844
5.5,115,2023-02-17 08:14:21,4.8,2,164,6,6.9247897538086844
5.7,56,2023-02-17 10:07:32,3.0,1,164,6,4.064113191301924
3.0,40,2023-02-17 10:21:22,1.5,1,164,3,10.340066336265966
6.4,40,2023-02-17 10:49:50,3.3,3,164,7,3.774787099954786
3.7,38,2023-02-17 11:16:01,4.8,2,164,4,6.9247897538086844
5.85,29,2023-02-15 11:59:09,1.5,4,162,7,3.023717385504793
5.9,122,2023-02-15 11:08:40,4.8,3,162,9,4.064113191301924
3.3,60,2023-02-15 10:57:41,2.7,1,162,2,10.240431817143143
4.15,44,2023-02-15 09:56:51,2.7,2,162,4,5.609554429497919
4.39,30,2023-02-15 09:32:31,4.8,3,162,6,9.25113461303231
5.8,36,2023-02-11 15:47:03,4.2,4,158,8,4.695916062026901
5.28,35,2023-02-11 18:18:41,4.5,2,158,4,3.097118265951229
2.7,30,2023-02-11 21:39:47,1.5,2,158,4,7.031684224173031
4.5,37,2023-02-12 13:54:28,3.0,2,159,4,7.621127302391137
5.0,55,2023-02-12 14:01:21,4.2,3,159,11,10.240431817143143
3.38,52,2023-02-12 14:35:46,4.8,2,159,5,9.42882930721009
5.8,32,2023-02-12 15:15:13,1.5,4,159,8,5.609554429497919
4.3,61,2023-02-12 16:15:45,3.0,2,159,5,9.42882930721009
3.0,31,2023-02-12 16:20:37,1.5,2,159,5,9.42882930721009
3.5,49,2023-02-12 16:27:48,1.5,2,159,5,9.42882930721009
3.7,33,2023-02-12 16:43:18,4.5,2,159,4,4.267615531352654
2.85,24,2023-02-12 16:49:54,1.5,2,159,4,6.9247897538086844
4.9,120,2023-02-12 21:26:18,4.8,1,159,6,10.481924488514643
2.2,12,2023-02-13 09:55:56,0.0,2,160,4,5.204464978347499
3.99,60,2023-02-13 10:04:48,4.8,3,160,5,6.9247897538086844
6.1,63,2023-02-13 10:18:41,4.2,3,160,6,6.9247897538086844
9.7,83,2023-02-13 12:06:45,1.5,3,160,10,10.951843515477082
5.25,40,2023-02-13 13:29:06,4.8,3,160,6,7.621127302391137
5.5,55,2023-02-13 14:25:23,6.0,4,160,9,9.788883255497614
5.9,41,2023-02-13 21:40:14,6.0,4,160,6,4.960462324958797
5.4,42,2023-02-13 23:07:35,6.0,4,160,6,6.9247897538086844
4.25,48,2023-02-14 09:42:28,1.5,1,161,3,6.9247897538086844
4.6,25,2023-02-14 10:02:55,6.0,2,161,5,5.609554429497919
4.6,25,2023-02-14 11:35:38,6.0,4,161,5,5.609554429497919
4.675000000000001,85,2023-02-14 16:27:13,4.8,4,161,8,3.1355309029100744
8.9,63,2023-02-14 17:42:45,4.2,3,161,8,9.416395443708812
7.1,60,2023-02-15 08:51:09,6.0,4,162,9,6.9247897538086844
3.9,53,2023-02-11 15:32:05,3.0,2,158,5,9.42882930721009
5.9,96,2023-02-11 15:26:17,4.2,2,158,6,9.42882930721009
7.8,48,2023-02-11 10:05:41,3.0,2,158,11,5.609554429497919
12.3,100,2023-02-10 13:55:17,3.3,4,157,10,4.659081643894438
4.3,38,2023-02-10 14:42:09,2.7,2,157,4,8.226154501035758
3.0,31,2023-02-10 14:56:16,3.0,2,157,4,9.42882930721009
9.6,54,2023-02-10 15:06:11,6.0,3,157,8,4.180306269575768
3.15,35,2023-02-10 18:10:20,6.0,2,157,4,3.023717385504793
4.0,52,2023-02-10 18:42:33,4.5,2,157,3,12.095508301802989
2.8,36,2023-02-10 18:52:56,1.5,2,157,3,3.1355309029100744
3.7,45,2023-02-10 21:06:31,3.3,2,157,3,10.527530422973213
7.6,96,2023-02-10 10:14:39,4.8,1,157,3,6.9247897538086844
3.8,34,2023-02-10 10:19:23,3.3,2,157,4,6.9247897538086844
9.0,90,2023-02-10 10:35:59,3.0,4,157,10,10.240431817143143
3.4,25,2023-02-10 10:59:31,4.8,2,157,4,3.5912749248460254
5.8,32,2023-02-10 11:15:16,1.5,4,157,8,4.353587945771779
5.9,105,2023-02-09 18:22:21,3.0,2,156,4,3.4107043744689856
4.5,39,2023-02-09 14:44:05,4.2,3,156,6,7.621127302391137
4.675000000000001,55,2023-02-09 15:30:21,4.8,3,156,7,13.453253449894884
13.5,100,2023-02-09 15:37:48,4.8,3,156,9,3.1355309029100744
5.5,98,2023-02-09 15:42:32,1.5,4,156,6,5.4095763301403705
8.6,80,2023-02-09 10:21:20,4.2,3,156,8,9.358332682661967
3.88,38,2023-02-09 11:09:52,1.5,2,156,4,6.9247897538086844
3.6,100,2023-02-09 12:27:11,4.8,1,156,4,10.240431817143143
4.8,100,2023-02-09 12:40:16,4.8,2,156,7,9.644322943347051
8.0,90,2023-02-09 08:34:26,3.0,3,156,6,9.416395443708812
3.98,35,2023-02-09 09:11:41,3.0,2,156,7,8.876832338786935
5.0,55,2023-02-08 21:15:56,4.8,4,155,11,10.240431817143143
3.2,32,2023-02-08 23:39:41,6.0,3,155,4,10.527530422973213
5.8,68,2023-02-08 15:32:54,4.2,2,155,14,12.328490919097305
4.3,46,2023-02-08 15:52:23,1.5,2,155,4,7.621127302391137
4.6,49,2023-02-08 11:01:48,4.5,2,155,7,3.317030181473272
8.1,90,2023-02-08 10:11:18,6.0,3,155,8,6.9247897538086844
5.2,76,2023-02-08 09:59:09,3.0,3,155,5,6.588378286482613
3.55,30,2023-02-08 10:02:19,4.8,3,155,6,4.330329337184277
10.4,72,2023-02-08 10:02:21,4.8,3,155,8,6.9247897538086844
11.3,93,2023-02-07 18:55:49,6.0,4,154,10,6.9247897538086844
1.05,45,2023-02-07 20:28:01,4.8,3,154,8,1.9350582610440383
3.5,58,2023-02-07 16:43:00,0.0,2,154,4,6.582998281681555
4.675000000000001,90,2022-09-06 07:16:36,4.8,4,0,12,3.1355309029100744
5.95,55,2023-02-07 09:11:57,4.8,3,154,11,3.294632599631027
5.5,58,2023-02-07 09:25:59,6.0,3,154,8,9.358332682661967
9.2,55,2023-02-07 09:28:20,4.8,2,154,6,12.70753786002835
5.3,54,2023-02-07 11:04:10,4.8,2,154,4,6.9247897538086844
14.0,55,2023-02-07 11:13:32,4.8,3,154,6,6.628216138359586
4.95,44,2023-02-07 13:49:30,2.7,2,154,5,7.92328195712856
4.7,48,2023-02-07 14:07:25,3.3,2,154,8,10.660115941698223
5.2,115,2023-02-07 14:25:50,3.0,2,154,5,2.8827616654284784
7.2,42,2023-02-06 14:48:31,6.0,4,153,9,8.225626623986296
8.2,88,2023-02-06 14:54:54,6.0,3,153,8,6.9247897538086844
8.6,60,2023-02-06 15:02:30,3.3,3,153,7,5.609554429497919
4.25,32,2023-02-06 15:44:05,6.0,3,153,6,10.045750897195518
4.35,60,2023-02-06 17:43:50,4.2,3,153,6,9.883281019641016
4.5,58,2023-02-06 20:02:48,2.7,3,153,6,9.867347512633366
5.5,95,2023-02-05 16:23:09,4.8,2,152,11,6.9247897538086844
5.7,48,2023-02-05 16:25:40,6.0,3,152,7,6.9247897538086844
5.8,33,2023-02-05 18:50:53,3.3,4,152,7,3.023717385504793
0.76,40,2023-02-05 20:26:37,1.5,1,152,2,18.48350220489727
0.76,40,2023-02-05 20:33:43,1.5,1,152,2,15.687151789654031
6.2,110,2023-02-05 22:51:56,6.0,3,152,7,10.424741939068399
4.5,50,2023-02-05 14:19:10,6.0,3,152,7,6.9247897538086844
4.8,53,2023-02-05 15:04:14,3.3,2,152,5,4.064113191301924
5.3,53,2023-02-04 14:27:37,6.0,3,151,7,3.1355309029100744
6.0,70,2023-02-03 11:04:11,4.8,2,150,6,10.240431817143143
4.7,64,2023-02-03 11:10:51,3.3,1,150,2,10.34648138433317
6.8,80,2023-02-03 11:59:10,6.0,4,150,11,10.259011376398135
4.75,57,2023-02-03 13:52:24,3.0,2,150,4,7.621127302391137
4.9,56,2023-02-03 14:36:05,4.8,2,150,4,6.9247897538086844
8.5,50,2023-02-03 14:40:50,3.3,3,150,8,6.9247897538086844
7.9,84,2023-02-03 14:44:27,4.5,4,150,9,7.365012245363046
4.4,55,2023-02-03 16:43:28,1.5,1,150,4,10.240431817143143
4.675000000000001,55,2023-02-03 08:55:00,4.2,4,150,12,9.679234060618223
5.5,60,2023-02-03 09:27:54,4.8,3,150,6,15.404906295478467
2.0,58,2023-02-03 10:11:34,1.5,1,150,3,16.698955481271067
13.9,73,2023-02-03 07:29:09,4.8,4,150,10,6.9247897538086844
4.95,48,2023-02-02 16:15:09,3.0,4,149,8,5.700976069814315
5.99,47,2023-02-01 22:11:52,4.8,2,148,4,4.064113191301924
6.3,36,2023-02-02 07:52:09,1.5,4,149,7,5.609554429497919
5.5,87,2023-02-02 09:15:17,6.0,2,149,13,8.558838513765503
5.0,62,2023-02-02 10:34:42,4.8,3,149,7,7.819395295851616
12.5,47,2023-02-02 11:43:52,4.8,2,149,8,3.294632599631027
8.6,88,2023-02-02 12:24:39,3.0,2,149,6,7.621127302391137
10.2,80,2023-02-02 12:27:36,4.8,2,149,7,3.9290021517962006
9.2,43,2023-02-02 12:32:57,6.0,4,149,8,3.294632599631027
8.7,60,2023-02-02 13:11:22,6.0,4,149,9,2.7185664481731497
7.7,56,2023-02-02 13:17:00,4.8,3,149,7,6.9247897538086844
11.95,120,2023-02-02 14:18:27,4.8,2,149,11,6.9247897538086844
6.5,33,2023-02-02 14:47:44,4.8,3,149,6,3.294632599631027
8.0,80,2023-02-02 14:54:21,6.0,3,149,8,6.9247897538086844
9.5,46,2023-02-02 15:05:40,3.0,4,149,8,3.294632599631027
8.5,40,2023-02-02 15:30:08,4.8,2,149,6,3.294632599631027
6.7,50,2023-01-31 19:45:58,3.0,3,147,7,3.294632599631027
5.2,80,2023-01-31 21:53:11,1.5,1,147,3,10.240431817143143
6.0,86,2023-01-31 23:13:08,4.8,1,147,6,5.609554429497919
4.1,25,2023-01-31 23:16:53,4.8,3,147,4,5.5232602617302815
2.9,42,2023-02-01 08:24:30,3.3,1,148,4,6.825060229732754
5.0,55,2023-02-01 09:10:46,3.0,3,148,6,3.1355309029100744
5.5,85,2023-02-01 09:17:20,2.7,2,148,8,10.331103563745309
5.9,55,2023-02-01 11:03:39,6.0,2,148,14,4.064113191301924
13.7,126,2023-02-01 11:29:07,3.3,4,148,4,4.064113191301924
3.9,33,2023-02-01 13:19:29,1.5,2,148,4,3.3304282882646232
9.5,45,2023-02-01 13:23:06,6.0,2,148,13,3.023717385504793
9.8,72,2023-02-01 13:53:15,4.8,4,148,6,4.064113191301924
6.99,36,2023-02-01 13:55:19,3.0,3,148,4,3.294632599631027
2.6,22,2023-02-01 13:55:49,6.0,2,148,3,11.14821389675704
5.9,84,2023-02-01 14:07:08,4.8,2,148,6,4.064113191301924
7.3,60,2023-01-30 15:12:18,3.3,2,146,4,4.064113191301924
7.5,55,2023-01-30 15:20:07,4.2,3,146,4,11.999556276982302
5.2,60,2023-01-30 15:41:29,4.2,1,146,3,6.9247897538086844
5.9,85,2023-01-30 17:14:31,3.3,2,146,4,8.59774027983443
6.85,60,2023-01-31 09:24:22,4.2,3,147,6,10.527530422973213
5.9,80,2023-01-31 11:06:46,3.3,4,147,13,4.064113191301924
7.0,56,2023-01-31 11:33:22,6.0,3,147,8,10.527530422973213
6.2,72,2023-01-31 11:50:40,1.5,3,147,7,6.9247897538086844
7.4,59,2023-01-31 11:59:18,2.7,3,147,5,4.064113191301924
11.2,65,2023-01-28 13:51:40,4.8,2,144,6,4.064113191301924
6.6,65,2023-01-28 14:09:26,1.5,2,144,10,4.064113191301924
10.0,52,2023-01-28 21:56:51,4.2,2,144,6,4.064113191301924
6.9,58,2023-01-29 08:45:07,4.8,4,145,7,6.9247897538086844
5.95,84,2023-01-29 10:44:48,4.8,4,145,6,3.294632599631027
12.8,72,2023-01-29 11:22:55,4.8,2,145,14,4.064113191301924
6.95,76,2023-01-29 13:51:38,3.0,4,145,6,5.445479578299999
6.0,60,2023-01-29 14:20:46,2.7,1,145,4,6.628216138359586
11.9,120,2023-01-29 14:31:54,3.3,2,145,6,9.6300440940567
6.5,60,2023-01-29 16:35:29,1.5,2,145,5,4.064113191301924
7.3,50,2023-01-30 11:23:37,3.3,2,146,6,4.064113191301924
7.95,45,2023-01-30 11:48:40,4.8,2,146,4,3.2904501685537713
12.95,75,2023-01-30 11:48:40,4.8,2,146,6,4.064113191301924
4.8,70,2023-01-30 12:00:42,3.0,1,146,6,7.396943353911295
14.0,55,2023-01-30 13:04:17,4.8,3,146,6,11.657546999312537
9.5,40,2023-01-27 09:14:51,4.8,3,143,6,4.064113191301924
4.2,44,2023-01-27 10:19:22,1.5,2,143,5,7.621127302391137
7.69,44,2023-01-27 12:08:14,4.8,2,143,14,4.064113191301924
13.8,80,2023-01-27 15:14:13,4.8,4,143,8,3.294632599631027
8.8,44,2023-01-27 15:55:09,3.0,3,143,6,3.294632599631027
9.25,65,2023-01-27 15:55:39,6.0,4,143,9,5.993262575833233
10.5,75,2023-01-27 16:55:20,1.5,1,143,2,4.064113191301924
4.88,85,2023-01-27 19:25:02,4.8,1,143,4,5.308363648122866
8.6,113,2023-01-27 19:35:41,1.5,2,143,4,5.993262575833233
11.5,72,2023-01-27 21:17:24,1.5,3,143,11,6.9247897538086844
5.8,56,2023-01-27 21:25:08,6.0,2,143,9,6.9247897538086844
5.9,52,2023-01-28 09:02:25,4.8,3,144,8,7.621127302391137
14.0,64,2023-01-28 09:09:17,4.8,4,144,8,3.877040193039289
5.95,70,2023-01-28 10:13:31,4.8,2,144,9,2.693310672387243
2.6,26,2023-01-28 11:36:48,3.0,2,144,3,6.9247897538086844
7.6,85,2023-01-28 11:46:30,6.0,1,144,6,6.9247897538086844
9.0,47,2023-01-24 18:53:21,1.5,2,140,5,6.821135911113175
4.2,38,2023-01-25 17:03:30,1.5,2,141,4,5.609554429497919
2.85,27,2023-01-25 21:54:55,4.8,1,141,3,5.609554429497919
5.9,75,2023-01-26 16:45:45,4.5,2,142,9,6.9247897538086844
6.9,77,2023-01-26 16:51:10,4.2,2,142,8,6.9247897538086844
4.75,90,2023-01-17 15:28:07,3.0,3,133,9,13.300104519712155
5.9,55,2023-01-17 16:47:32,4.2,4,133,6,4.064113191301924
5.9,70,2023-01-17 16:54:30,3.3,2,133,9,6.9247897538086844
5.3,70,2023-01-17 20:30:59,6.0,2,133,4,10.240431817143143
4.0,100,2023-01-17 21:06:20,3.0,1,133,4,11.208197906420544
14.0,83,2023-01-18 10:08:24,4.8,4,134,7,3.294632599631027
7.9,78,2023-01-18 12:46:03,6.0,2,134,6,6.9247897538086844
6.2,80,2023-01-18 12:49:48,4.2,2,134,7,6.9247897538086844
6.5,50,2023-01-18 18:42:19,4.8,4,134,9,9.416395443708812
4.4,120,2023-01-18 22:14:54,3.0,1,134,8,10.315326212368088
4.1,41,2023-01-19 14:58:12,6.0,1,135,5,7.621127302391137
7.3,80,2023-01-20 15:56:27,4.8,3,136,8,6.557029331051469
7.3,60,2023-01-20 16:00:12,6.0,3,136,4,4.064113191301924
3.75,29,2023-01-21 00:17:23,4.8,2,136,4,4.60484154886219
6.0,43,2023-01-23 14:24:54,6.0,3,139,5,5.609554429497919
5.4,52,2023-01-14 13:42:24,4.8,1,130,4,5.609554429497919
2.95,29,2023-01-14 16:08:51,1.5,2,130,4,6.9247897538086844
6.0,48,2023-01-14 17:14:38,4.2,3,130,7,8.677071985633958
8.2,47,2023-01-14 18:22:01,4.8,2,130,9,2.915764724586937
11.2,96,2023-01-15 16:15:59,4.8,3,131,9,6.9247897538086844
6.7,85,2023-01-15 16:21:11,4.2,2,131,5,6.9247897538086844
2.65,21,2023-01-15 16:36:50,3.0,3,131,5,6.9247897538086844
5.4,52,2023-01-15 21:48:16,6.0,2,131,5,5.308363648122866
8.3,88,2023-01-16 09:29:04,4.8,3,132,8,6.9247897538086844
9.8,64,2023-01-16 09:35:48,3.3,3,132,9,6.9247897538086844
5.3,57,2023-01-16 10:23:04,6.0,1,132,4,5.197762532810751
9.99,75,2023-01-16 13:54:06,3.0,2,132,12,5.423562149649247
5.6,50,2023-01-17 09:56:44,6.0,3,133,5,5.5862517112339924
4.5,26,2023-01-17 11:01:43,6.0,4,133,8,3.76955422673742
6.9,77,2023-01-13 13:58:32,4.2,2,129,6,6.9247897538086844
2.85,74,2023-01-13 17:02:43,4.2,1,129,4,12.925664769899278
4.35,34,2023-01-13 09:52:38,6.0,1,129,6,4.5802952937903525
8.3,52,2023-01-13 10:29:52,6.0,3,129,8,9.358332682661967
5.0,33,2023-01-13 12:18:48,3.3,4,129,6,4.626757684579975
5.2,60,2023-01-12 23:04:09,1.5,1,128,3,6.9247897538086844
9.5,61,2023-01-12 21:26:53,6.0,3,128,8,13.103828049360155
5.4,36,2023-01-12 21:08:42,4.8,4,128,8,4.626757684579975
3.59,56,2023-01-12 14:10:03,2.7,3,128,6,13.383612325303156
5.5,55,2023-01-12 14:54:50,6.0,3,128,10,12.422668569940802
4.8,52,2023-01-12 16:08:26,4.8,3,128,7,6.9247897538086844
7.95,50,2023-01-12 11:06:39,6.0,2,128,10,9.89330765171485
4.9,56,2023-01-12 11:21:48,3.3,1,128,4,5.197762532810751
4.5,52,2023-01-11 15:02:22,6.0,2,127,6,10.527530422973213
3.5,78,2023-01-11 09:15:33,4.8,2,127,4,3.1687867308344617
6.8,88,2023-01-11 10:38:09,6.0,3,127,8,10.527530422973213
6.6,64,2023-01-11 10:46:19,4.8,3,127,9,10.106696563921856
8.0,80,2023-01-11 11:06:10,4.8,2,127,7,3.9290021517962006
5.85,36,2023-01-11 11:12:33,3.0,3,127,6,3.637058881302865
8.0,60,2023-01-11 11:12:33,6.0,2,127,6,3.343174085017031
8.3,88,2023-01-11 11:45:20,6.0,3,127,8,6.9247897538086844
6.6,48,2023-01-11 11:52:24,1.5,3,127,7,4.064113191301924
4.95,64,2023-01-11 12:30:59,4.8,4,127,8,11.335767479850249
9.4,74,2023-01-11 13:31:50,3.0,2,127,5,7.621127302391137
6.9,55,2023-01-11 13:59:13,6.0,3,127,11,4.709737125053444
5.5,36,2023-01-11 14:13:10,4.8,4,127,4,3.0339451811571
7.5,70,2023-01-10 17:54:19,4.8,2,126,4,0.5813368200618118
5.75,90,2023-01-10 14:40:40,6.0,3,126,5,6.9247897538086844
5.0,54,2023-01-10 15:04:17,6.0,2,126,6,7.365012245363046
5.0,55,2023-01-10 11:34:37,4.8,3,126,11,10.240431817143143
5.9,50,2023-01-10 09:19:41,3.3,2,126,6,3.9482021301759604
9.5,55,2023-01-10 06:12:01,1.5,1,125,2,13.086125933196323
5.4,55,2023-01-09 17:12:34,4.8,3,125,8,6.8751786358175755
6.0,60,2023-01-09 11:40:14,2.7,3,125,7,6.726132357871354
7.5,60,2023-01-09 11:52:02,6.0,3,125,6,5.609554429497919
3.8,100,2023-01-09 14:36:29,1.5,1,125,2,10.240431817143143
4.6,65,2023-01-09 16:02:01,4.8,3,125,9,14.1856077798115
9.8,59,2023-01-07 14:33:07,4.8,3,123,10,5.609554429497919
9.5,72,2023-01-07 20:11:45,4.8,4,123,9,6.32170326986321
6.5,50,2023-01-07 22:46:02,3.0,4,123,8,6.842934516999853
4.6,53,2023-01-07 23:16:52,3.3,2,123,4,6.9247897538086844
3.5,25,2023-01-08 12:27:17,6.0,1,124,4,3.1629822748960716
5.0,25,2023-01-08 12:52:53,6.0,4,124,5,3.023717385504793
3.2,36,2023-01-08 16:24:08,4.8,2,124,4,7.621127302391137
4.8,40,2023-01-08 16:38:10,4.8,3,124,7,6.9247897538086844
5.65,53,2023-01-08 19:50:51,2.7,4,124,6,7.621127302391137
5.19,29,2023-01-08 19:55:19,4.8,3,124,6,5.609554429497919
7.5,61,2023-01-09 07:27:28,6.0,4,125,7,9.563127384633702
9.0,60,2023-01-07 12:32:37,4.8,4,123,3,1.8353747908889324
6.4,60,2023-01-07 11:29:10,1.5,3,123,6,10.527530422973213
5.45,48,2023-01-06 13:56:37,4.8,2,122,10,6.9247897538086844
8.8,54,2023-01-06 14:12:11,4.8,2,122,6,4.064113191301924
6.28,40,2023-01-06 20:47:45,6.0,2,122,7,9.98232949889486
10.8,67,2023-01-06 21:47:28,3.3,4,122,7,9.003092509899988
8.0,40,2023-01-06 21:49:10,4.5,4,122,6,3.696019249822384
5.25,28,2023-01-06 21:57:51,6.0,2,122,6,3.76955422673742
5.5,55,2023-01-06 23:34:07,3.0,1,122,2,6.9247897538086844
5.25,70,2023-01-07 01:24:53,4.8,3,122,8,13.48210934845472
2.45,20,2023-01-07 06:06:57,3.3,3,122,4,6.11487469719021
6.6,72,2023-01-06 10:51:44,3.0,3,122,7,8.301434738365527
6.7,64,2023-01-06 10:56:02,4.8,3,122,4,8.301434738365527
3.85,33,2023-01-05 19:51:23,4.8,2,121,3,2.756943606198047
2.0,39,2023-01-06 10:06:33,6.0,2,122,3,3.023717385504793
6.5,100,2023-01-05 14:08:36,1.5,2,121,4,8.154934469568547
5.95,60,2023-01-05 11:08:12,3.0,3,121,9,3.294632599631027
4.5,40,2023-01-05 10:52:30,1.5,2,121,4,6.9247897538086844
6.6,52,2023-01-04 13:28:58,6.0,4,120,7,4.064113191301924
6.22,63,2023-01-04 14:04:21,4.2,2,120,5,4.190531397623155
1.0,44,2023-01-04 14:19:55,2.7,1,120,4,17.864342554707726
6.8,38,2023-01-04 23:09:24,3.0,3,120,7,5.259681432106195
4.1,54,2023-01-05 04:09:30,3.3,2,120,5,10.527530422973213
4.5,60,2023-01-05 05:09:13,3.3,2,120,5,9.773561245943814
2.5,21,2023-01-05 05:16:58,4.8,3,120,4,8.934891296460698
3.9,52,2023-01-05 05:40:50,3.3,2,120,4,10.527530422973213
7.6,85,2023-01-04 13:16:03,6.0,3,120,6,6.9247897538086844
2.85,45,2023-01-04 11:24:33,3.3,2,120,4,8.377460974870264
5.0,55,2023-01-04 11:09:05,3.0,2,120,4,6.9247897538086844
3.45,32,2023-01-04 10:39:28,6.0,3,120,6,7.864208320405555
6.5,52,2023-01-03 18:25:31,4.2,2,119,3,4.510151880870924
7.6,76,2023-01-03 15:43:42,6.0,1,119,6,6.9247897538086844
4.39,30,2023-01-03 15:05:00,4.8,3,119,6,8.422508103668244
6.6,54,2023-01-03 14:40:17,3.0,4,119,8,5.609554429497919
4.5,45,2023-01-03 11:36:22,6.0,2,119,5,5.609554429497919
5.95,63,2023-01-03 12:44:31,4.8,3,119,7,7.819395295851616
5.6,47,2023-01-03 10:14:53,6.0,3,119,7,5.609554429497919
5.75,50,2023-01-03 10:11:44,4.8,2,119,9,7.878633272411006
5.6,47,2023-01-03 09:18:02,6.0,3,119,7,5.4721385349684475
9.5,113,2023-01-02 18:17:40,4.8,3,118,8,10.104941840843097
6.8,60,2023-01-02 18:20:02,3.3,3,118,8,9.535677285181567
5.5,41,2023-01-02 21:36:19,4.8,4,118,11,8.762367267439718
1.3,36,2023-01-02 22:54:46,4.5,1,118,2,2.860944396424579
1.85,36,2023-01-02 22:58:00,3.3,2,118,3,2.3705806855202667
4.99,60,2023-01-01 10:49:45,6.0,2,117,4,7.857925174484818
9.5,60,2023-01-01 10:59:27,4.8,2,117,10,6.9247897538086844
7.0,55,2023-01-01 11:27:39,1.5,2,117,2,3.023717385504793
4.6,77,2023-01-01 18:50:05,3.3,2,117,6,3.1355309029100744
4.2,51,2023-01-01 18:53:16,6.0,2,117,4,13.150204864742824
6.15,74,2023-01-02 01:40:52,3.3,2,117,6,5.609554429497919
5.8,50,2023-01-02 10:27:50,3.0,3,118,6,6.9247897538086844
8.0,56,2023-01-02 10:45:50,6.0,3,118,7,6.9247897538086844
5.91,60,2023-01-02 11:14:38,6.0,2,118,6,8.117585166737584
4.0,43,2023-01-02 11:17:23,4.8,2,118,5,9.416395443708812
6.2,84,2023-01-02 12:13:37,4.2,2,118,5,6.9247897538086844
8.0,61,2023-01-02 13:22:56,4.8,4,118,9,9.416395443708812
13.5,48,2022-12-31 17:55:01,3.3,3,116,8,4.316633221647879
12.0,75,2022-12-31 18:07:27,6.0,2,116,10,5.403038358733376
8.0,75,2022-12-31 18:17:44,4.8,3,116,8,5.609554429497919
5.7,82,2022-12-31 18:34:04,4.8,2,116,6,5.609554429497919
5.7,92,2022-12-31 18:43:38,6.0,2,116,6,5.609554429497919
8.5,55,2023-01-01 09:03:04,2.7,2,117,12,10.240431817143143
6.0,55,2022-12-30 16:31:52,4.8,4,115,11,11.086307844398908
5.1,56,2022-12-30 16:35:09,4.5,2,115,7,3.1355309029100744
